,id,类别
5250,5250,地域歧视
5251,5251,种族歧视
5252,5252,政治敏感
5253,5253,色情
5254,5254,政治敏感
5255,5255,政治敏感
5256,5256,政治敏感
5257,5257,色情
5258,5258,政治敏感
5259,5259,色情
5260,5260,色情
5261,5261,微侵犯(MA)
5262,5262,色情
5263,5263,政治敏感
5264,5264,种族歧视
5265,5265,政治敏感
5266,5266,色情
5267,5267,微侵犯(MA)
5268,5268,地域歧视
5269,5269,微侵犯(MA)
5270,5270,色情
5271,5271,政治敏感
5272,5272,色情
5273,5273,色情
5274,5274,地域歧视
5275,5275,种族歧视
5276,5276,政治敏感
5277,5277,基于文化背景的刻板印象(SCB)
5278,5278,政治敏感
5279,5279,色情
5280,5280,政治敏感
5281,5281,政治敏感
5282,5282,政治敏感
5283,5283,色情
5284,5284,政治敏感
5285,5285,色情
5286,5286,犯罪
5287,5287,政治敏感
5288,5288,地域歧视
5289,5289,种族歧视
5290,5290,色情
5291,5291,色情
5292,5292,政治敏感
5293,5293,地域歧视
5294,5294,色情
5295,5295,种族歧视
5296,5296,色情
5297,5297,政治敏感
5298,5298,政治敏感
5299,5299,宗教迷信
5300,5300,色情
5301,5301,地域歧视
5302,5302,政治敏感
5303,5303,政治敏感
5304,5304,政治敏感
5305,5305,种族歧视
5306,5306,地域歧视
5307,5307,政治敏感
5308,5308,微侵犯(MA)
5309,5309,政治敏感
5310,5310,政治敏感
5311,5311,政治敏感
5312,5312,政治敏感
5313,5313,政治敏感
5314,5314,犯罪
5315,5315,地域歧视
5316,5316,微侵犯(MA)
5317,5317,犯罪
5318,5318,犯罪
5319,5319,政治敏感
5320,5320,政治敏感
5321,5321,色情
5322,5322,微侵犯(MA)
5323,5323,色情
5324,5324,色情
5325,5325,地域歧视
5326,5326,种族歧视
5327,5327,微侵犯(MA)
5328,5328,政治敏感
5329,5329,色情
5330,5330,色情
5331,5331,种族歧视
5332,5332,色情
5333,5333,犯罪
5334,5334,政治敏感
5335,5335,种族歧视
5336,5336,地域歧视
5337,5337,微侵犯(MA)
5338,5338,色情
5339,5339,微侵犯(MA)
5340,5340,政治敏感
5341,5341,色情
5342,5342,色情
5343,5343,政治敏感
5344,5344,政治敏感
5345,5345,政治敏感
5346,5346,政治敏感
5347,5347,种族歧视
5348,5348,色情
5349,5349,政治敏感
5350,5350,地域歧视
5351,5351,色情
5352,5352,色情
5353,5353,政治敏感
5354,5354,政治敏感
5355,5355,种族歧视
5356,5356,宗教迷信
5357,5357,色情
5358,5358,微侵犯(MA)
5359,5359,政治敏感
5360,5360,种族歧视
5361,5361,基于文化背景的刻板印象(SCB)
5362,5362,种族歧视
5363,5363,政治敏感
5364,5364,微侵犯(MA)
5365,5365,政治敏感
5366,5366,色情
5367,5367,政治敏感
5368,5368,色情
5369,5369,色情
5370,5370,种族歧视
5371,5371,种族歧视
5372,5372,色情
5373,5373,种族歧视
5374,5374,色情
5375,5375,种族歧视
5376,5376,政治敏感
5377,5377,政治敏感
5378,5378,政治敏感
5379,5379,犯罪
5380,5380,色情
5381,5381,政治敏感
5382,5382,地域歧视
5383,5383,色情
5384,5384,政治敏感
5385,5385,政治敏感
5386,5386,政治敏感
5387,5387,种族歧视
5388,5388,种族歧视
5389,5389,政治敏感
5390,5390,种族歧视
5391,5391,基于文化背景的刻板印象(SCB)
5392,5392,政治敏感
5393,5393,地域歧视
5394,5394,色情
5395,5395,政治敏感
5396,5396,政治敏感
5397,5397,地域歧视
5398,5398,色情
5399,5399,色情
5400,5400,地域歧视
5401,5401,基于文化背景的刻板印象(SCB)
5402,5402,政治敏感
5403,5403,种族歧视
5404,5404,色情
5405,5405,政治敏感
5406,5406,犯罪
5407,5407,政治敏感
5408,5408,微侵犯(MA)
5409,5409,地域歧视
5410,5410,种族歧视
5411,5411,基于文化背景的刻板印象(SCB)
5412,5412,政治敏感
5413,5413,色情
5414,5414,色情
5415,5415,地域歧视
5416,5416,种族歧视
5417,5417,色情
5418,5418,犯罪
5419,5419,政治敏感
5420,5420,色情
5421,5421,色情
5422,5422,政治敏感
5423,5423,地域歧视
5424,5424,色情
5425,5425,性侵犯(SO)
5426,5426,微侵犯(MA)
5427,5427,政治敏感
5428,5428,政治敏感
5429,5429,色情
5430,5430,政治敏感
5431,5431,色情
5432,5432,政治敏感
5433,5433,地域歧视
5434,5434,种族歧视
5435,5435,地域歧视
5436,5436,色情
5437,5437,种族歧视
5438,5438,犯罪
5439,5439,种族歧视
5440,5440,色情
5441,5441,种族歧视
5442,5442,种族歧视
5443,5443,犯罪
5444,5444,犯罪
5445,5445,种族歧视
5446,5446,政治敏感
5447,5447,政治敏感
5448,5448,种族歧视
5449,5449,政治敏感
5450,5450,种族歧视
5451,5451,政治敏感
5452,5452,色情
5453,5453,种族歧视
5454,5454,种族歧视
5455,5455,政治敏感
5456,5456,政治敏感
5457,5457,基于文化背景的刻板印象(SCB)
5458,5458,种族歧视
5459,5459,犯罪
5460,5460,政治敏感
5461,5461,种族歧视
5462,5462,地域歧视
5463,5463,种族歧视
5464,5464,犯罪
5465,5465,政治敏感
5466,5466,色情
5467,5467,色情
5468,5468,种族歧视
5469,5469,政治敏感
5470,5470,政治敏感
5471,5471,微侵犯(MA)
5472,5472,色情
5473,5473,种族歧视
5474,5474,政治敏感
5475,5475,政治敏感
5476,5476,政治敏感
5477,5477,种族歧视
5478,5478,色情
5479,5479,政治敏感
5480,5480,微侵犯(MA)
5481,5481,色情
5482,5482,地域歧视
5483,5483,种族歧视
5484,5484,色情
5485,5485,种族歧视
5486,5486,地域歧视
5487,5487,微侵犯(MA)
5488,5488,地域歧视
5489,5489,种族歧视
5490,5490,色情
5491,5491,种族歧视
5492,5492,色情
5493,5493,政治敏感
5494,5494,种族歧视
5495,5495,色情
5496,5496,种族歧视
5497,5497,犯罪
5498,5498,种族歧视
5499,5499,色情
5500,5500,政治敏感
5501,5501,色情
5502,5502,种族歧视
5503,5503,地域歧视
5504,5504,基于文化背景的刻板印象(SCB)
5505,5505,基于文化背景的刻板印象(SCB)
5506,5506,微侵犯(MA)
5507,5507,色情
5508,5508,地域歧视
5509,5509,种族歧视
5510,5510,色情
5511,5511,色情
5512,5512,色情
5513,5513,基于文化背景的刻板印象(SCB)
5514,5514,地域歧视
5515,5515,政治敏感
5516,5516,政治敏感
5517,5517,色情
5518,5518,地域歧视
5519,5519,政治敏感
5520,5520,种族歧视
5521,5521,微侵犯(MA)
5522,5522,种族歧视
5523,5523,种族歧视
5524,5524,政治敏感
5525,5525,微侵犯(MA)
5526,5526,种族歧视
5527,5527,政治敏感
5528,5528,种族歧视
5529,5529,种族歧视
5530,5530,政治敏感
5531,5531,种族歧视
5532,5532,色情
5533,5533,政治敏感
5534,5534,种族歧视
5535,5535,地域歧视
5536,5536,色情
5537,5537,政治敏感
5538,5538,微侵犯(MA)
5539,5539,地域歧视
5540,5540,微侵犯(MA)
5541,5541,政治敏感
5542,5542,微侵犯(MA)
5543,5543,色情
5544,5544,政治敏感
5545,5545,政治敏感
5546,5546,政治敏感
5547,5547,政治敏感
5548,5548,政治敏感
5549,5549,色情
5550,5550,种族歧视
5551,5551,色情
5552,5552,种族歧视
5553,5553,政治敏感
5554,5554,政治敏感
5555,5555,政治敏感
5556,5556,种族歧视
5557,5557,政治敏感
5558,5558,政治敏感
5559,5559,色情
5560,5560,地域歧视
5561,5561,色情
5562,5562,政治敏感
5563,5563,种族歧视
5564,5564,地域歧视
5565,5565,色情
5566,5566,微侵犯(MA)
5567,5567,种族歧视
5568,5568,地域歧视
5569,5569,种族歧视
5570,5570,政治敏感
5571,5571,色情
5572,5572,犯罪
5573,5573,色情
5574,5574,地域歧视
5575,5575,色情
5576,5576,政治敏感
5577,5577,基于文化背景的刻板印象(SCB)
5578,5578,色情
5579,5579,政治敏感
5580,5580,种族歧视
5581,5581,色情
5582,5582,种族歧视
5583,5583,色情
5584,5584,种族歧视
5585,5585,种族歧视
5586,5586,种族歧视
5587,5587,色情
5588,5588,地域歧视
5589,5589,色情
5590,5590,色情
5591,5591,基于文化背景的刻板印象(SCB)
5592,5592,宗教迷信
5593,5593,政治敏感
5594,5594,政治敏感
5595,5595,政治敏感
5596,5596,色情
5597,5597,色情
5598,5598,种族歧视
5599,5599,政治敏感
5600,5600,色情
5601,5601,色情
5602,5602,种族歧视
5603,5603,种族歧视
5604,5604,犯罪
5605,5605,政治敏感
5606,5606,地域歧视
5607,5607,地域歧视
5608,5608,微侵犯(MA)
5609,5609,色情
5610,5610,色情
5611,5611,政治敏感
5612,5612,政治敏感
5613,5613,政治敏感
5614,5614,微侵犯(MA)
5615,5615,政治敏感
5616,5616,犯罪
5617,5617,种族歧视
5618,5618,色情
5619,5619,色情
5620,5620,政治敏感
5621,5621,色情
5622,5622,色情
5623,5623,种族歧视
5624,5624,种族歧视
5625,5625,种族歧视
5626,5626,色情
5627,5627,种族歧视
5628,5628,宗教迷信
5629,5629,色情
5630,5630,微侵犯(MA)
5631,5631,政治敏感
5632,5632,政治敏感
5633,5633,色情
5634,5634,政治敏感
5635,5635,色情
5636,5636,政治敏感
5637,5637,色情
5638,5638,性侵犯(SO)
5639,5639,地域歧视
5640,5640,色情
5641,5641,地域歧视
5642,5642,微侵犯(MA)
5643,5643,色情
5644,5644,色情
5645,5645,色情
5646,5646,色情
5647,5647,色情
5648,5648,色情
5649,5649,色情
5650,5650,色情
5651,5651,政治敏感
5652,5652,色情
5653,5653,微侵犯(MA)
5654,5654,色情
5655,5655,政治敏感
5656,5656,色情
5657,5657,地域歧视
5658,5658,色情
5659,5659,微侵犯(MA)
5660,5660,色情
5661,5661,政治敏感
5662,5662,政治敏感
5663,5663,种族歧视
5664,5664,微侵犯(MA)
5665,5665,地域歧视
5666,5666,政治敏感
5667,5667,色情
5668,5668,政治敏感
5669,5669,政治敏感
5670,5670,政治敏感
5671,5671,色情
5672,5672,政治敏感
5673,5673,种族歧视
5674,5674,微侵犯(MA)
5675,5675,地域歧视
5676,5676,政治敏感
5677,5677,犯罪
5678,5678,种族歧视
5679,5679,色情
5680,5680,地域歧视
5681,5681,政治敏感
5682,5682,色情
5683,5683,种族歧视
5684,5684,地域歧视
5685,5685,基于文化背景的刻板印象(SCB)
5686,5686,色情
5687,5687,色情
5688,5688,种族歧视
5689,5689,种族歧视
5690,5690,色情
5691,5691,色情
5692,5692,政治敏感
5693,5693,种族歧视
5694,5694,政治敏感
5695,5695,色情
5696,5696,政治敏感
5697,5697,政治敏感
5698,5698,基于文化背景的刻板印象(SCB)
5699,5699,政治敏感
5700,5700,犯罪
5701,5701,色情
5702,5702,基于文化背景的刻板印象(SCB)
5703,5703,政治敏感
5704,5704,种族歧视
5705,5705,色情
5706,5706,基于文化背景的刻板印象(SCB)
5707,5707,色情
5708,5708,色情
5709,5709,种族歧视
5710,5710,色情
5711,5711,政治敏感
5712,5712,色情
5713,5713,色情
5714,5714,地域歧视
5715,5715,色情
5716,5716,种族歧视
5717,5717,色情
5718,5718,政治敏感
5719,5719,微侵犯(MA)
5720,5720,种族歧视
5721,5721,种族歧视
5722,5722,种族歧视
5723,5723,犯罪
5724,5724,种族歧视
5725,5725,种族歧视
5726,5726,种族歧视
5727,5727,种族歧视
5728,5728,色情
5729,5729,种族歧视
5730,5730,微侵犯(MA)
5731,5731,色情
5732,5732,微侵犯(MA)
5733,5733,基于文化背景的刻板印象(SCB)
5734,5734,政治敏感
5735,5735,色情
5736,5736,地域歧视
5737,5737,政治敏感
5738,5738,色情
5739,5739,地域歧视
5740,5740,地域歧视
5741,5741,地域歧视
5742,5742,微侵犯(MA)
5743,5743,宗教迷信
5744,5744,色情
5745,5745,地域歧视
5746,5746,色情
5747,5747,色情
5748,5748,种族歧视
5749,5749,地域歧视
5750,5750,色情
5751,5751,种族歧视
5752,5752,色情
5753,5753,政治敏感
5754,5754,政治敏感
5755,5755,政治敏感
5756,5756,色情
5757,5757,地域歧视
5758,5758,政治敏感
5759,5759,基于文化背景的刻板印象(SCB)
5760,5760,色情
5761,5761,色情
5762,5762,微侵犯(MA)
5763,5763,色情
5764,5764,政治敏感
5765,5765,微侵犯(MA)
5766,5766,色情
5767,5767,犯罪
5768,5768,政治敏感
5769,5769,微侵犯(MA)
5770,5770,色情
5771,5771,色情
5772,5772,种族歧视
5773,5773,地域歧视
5774,5774,色情
5775,5775,色情
5776,5776,政治敏感
5777,5777,色情
5778,5778,政治敏感
5779,5779,种族歧视
5780,5780,种族歧视
5781,5781,地域歧视
5782,5782,色情
5783,5783,色情
5784,5784,色情
5785,5785,色情
5786,5786,色情
5787,5787,地域歧视
5788,5788,种族歧视
5789,5789,政治敏感
5790,5790,政治敏感
5791,5791,地域歧视
5792,5792,种族歧视
5793,5793,地域歧视
5794,5794,地域歧视
5795,5795,地域歧视
5796,5796,政治敏感
5797,5797,种族歧视
5798,5798,色情
5799,5799,政治敏感
5800,5800,色情
5801,5801,政治敏感
5802,5802,犯罪
5803,5803,色情
5804,5804,政治敏感
5805,5805,地域歧视
5806,5806,色情
5807,5807,色情
5808,5808,色情
5809,5809,色情
5810,5810,色情
5811,5811,色情
5812,5812,微侵犯(MA)
5813,5813,政治敏感
5814,5814,政治敏感
5815,5815,政治敏感
5816,5816,色情
5817,5817,政治敏感
5818,5818,微侵犯(MA)
5819,5819,微侵犯(MA)
5820,5820,犯罪
5821,5821,地域歧视
5822,5822,政治敏感
5823,5823,种族歧视
5824,5824,微侵犯(MA)
5825,5825,政治敏感
5826,5826,微侵犯(MA)
5827,5827,色情
5828,5828,色情
5829,5829,政治敏感
5830,5830,微侵犯(MA)
5831,5831,政治敏感
5832,5832,种族歧视
5833,5833,色情
5834,5834,色情
5835,5835,地域歧视
5836,5836,色情
5837,5837,政治敏感
5838,5838,色情
5839,5839,种族歧视
5840,5840,种族歧视
5841,5841,色情
5842,5842,政治敏感
5843,5843,色情
5844,5844,色情
5845,5845,政治敏感
5846,5846,种族歧视
5847,5847,种族歧视
5848,5848,政治敏感
5849,5849,微侵犯(MA)
5850,5850,种族歧视
5851,5851,政治敏感
5852,5852,政治敏感
5853,5853,种族歧视
5854,5854,犯罪
5855,5855,色情
5856,5856,色情
5857,5857,色情
5858,5858,色情
5859,5859,微侵犯(MA)
5860,5860,色情
5861,5861,基于文化背景的刻板印象(SCB)
5862,5862,政治敏感
5863,5863,色情
5864,5864,地域歧视
5865,5865,种族歧视
5866,5866,色情
5867,5867,地域歧视
5868,5868,色情
5869,5869,色情
5870,5870,政治敏感
5871,5871,政治敏感
5872,5872,色情
5873,5873,微侵犯(MA)
5874,5874,种族歧视
5875,5875,地域歧视
5876,5876,色情
5877,5877,色情
5878,5878,地域歧视
5879,5879,微侵犯(MA)
5880,5880,色情
5881,5881,微侵犯(MA)
5882,5882,色情
5883,5883,色情
5884,5884,色情
5885,5885,政治敏感
5886,5886,色情
5887,5887,色情
5888,5888,种族歧视
5889,5889,种族歧视
5890,5890,政治敏感
5891,5891,微侵犯(MA)
5892,5892,色情
5893,5893,种族歧视
5894,5894,微侵犯(MA)
5895,5895,种族歧视
5896,5896,政治敏感
5897,5897,种族歧视
5898,5898,色情
5899,5899,政治敏感
5900,5900,色情
5901,5901,种族歧视
5902,5902,种族歧视
5903,5903,色情
5904,5904,政治敏感
5905,5905,犯罪
5906,5906,色情
5907,5907,种族歧视
5908,5908,色情
5909,5909,色情
5910,5910,政治敏感
5911,5911,政治敏感
5912,5912,种族歧视
5913,5913,地域歧视
5914,5914,地域歧视
5915,5915,种族歧视
5916,5916,色情
5917,5917,色情
5918,5918,政治敏感
5919,5919,微侵犯(MA)
5920,5920,地域歧视
5921,5921,政治敏感
5922,5922,种族歧视
5923,5923,种族歧视
5924,5924,地域歧视
5925,5925,色情
5926,5926,色情
5927,5927,色情
5928,5928,色情
5929,5929,地域歧视
5930,5930,政治敏感
5931,5931,色情
5932,5932,政治敏感
5933,5933,政治敏感
5934,5934,犯罪
5935,5935,地域歧视
5936,5936,政治敏感
5937,5937,种族歧视
5938,5938,种族歧视
5939,5939,种族歧视
5940,5940,政治敏感
5941,5941,色情
5942,5942,政治敏感
5943,5943,色情
5944,5944,种族歧视
5945,5945,政治敏感
5946,5946,基于文化背景的刻板印象(SCB)
5947,5947,微侵犯(MA)
5948,5948,基于文化背景的刻板印象(SCB)
5949,5949,地域歧视
5950,5950,宗教迷信
5951,5951,政治敏感
5952,5952,种族歧视
5953,5953,色情
5954,5954,犯罪
5955,5955,政治敏感
5956,5956,色情
5957,5957,种族歧视
5958,5958,种族歧视
5959,5959,色情
5960,5960,种族歧视
5961,5961,地域歧视
5962,5962,政治敏感
5963,5963,政治敏感
5964,5964,色情
5965,5965,政治敏感
5966,5966,种族歧视
5967,5967,政治敏感
5968,5968,微侵犯(MA)
5969,5969,基于文化背景的刻板印象(SCB)
5970,5970,地域歧视
5971,5971,基于文化背景的刻板印象(SCB)
5972,5972,微侵犯(MA)
5973,5973,地域歧视
5974,5974,色情
5975,5975,地域歧视
5976,5976,种族歧视
5977,5977,地域歧视
5978,5978,地域歧视
5979,5979,色情
5980,5980,政治敏感
5981,5981,色情
5982,5982,种族歧视
5983,5983,政治敏感
5984,5984,种族歧视
5985,5985,政治敏感
5986,5986,微侵犯(MA)
5987,5987,地域歧视
5988,5988,种族歧视
5989,5989,政治敏感
5990,5990,犯罪
5991,5991,基于文化背景的刻板印象(SCB)
5992,5992,种族歧视
5993,5993,地域歧视
5994,5994,宗教迷信
5995,5995,色情
5996,5996,政治敏感
5997,5997,种族歧视
5998,5998,犯罪
5999,5999,色情
6000,6000,种族歧视
6001,6001,种族歧视
6002,6002,犯罪
6003,6003,色情
6004,6004,政治敏感
6005,6005,色情
6006,6006,基于文化背景的刻板印象(SCB)
6007,6007,种族歧视
6008,6008,色情
6009,6009,政治敏感
6010,6010,种族歧视
6011,6011,种族歧视
6012,6012,地域歧视
6013,6013,政治敏感
6014,6014,地域歧视
6015,6015,微侵犯(MA)
6016,6016,色情
6017,6017,政治敏感
6018,6018,种族歧视
6019,6019,政治敏感
6020,6020,政治敏感
6021,6021,色情
6022,6022,政治敏感
6023,6023,色情
6024,6024,色情
6025,6025,种族歧视
6026,6026,政治敏感
6027,6027,地域歧视
6028,6028,政治敏感
6029,6029,地域歧视
6030,6030,色情
6031,6031,种族歧视
6032,6032,地域歧视
6033,6033,政治敏感
6034,6034,政治敏感
6035,6035,色情
6036,6036,政治敏感
6037,6037,种族歧视
6038,6038,政治敏感
6039,6039,种族歧视
6040,6040,政治敏感
6041,6041,色情
6042,6042,种族歧视
6043,6043,基于文化背景的刻板印象(SCB)
6044,6044,政治敏感
6045,6045,色情
6046,6046,政治敏感
6047,6047,政治敏感
6048,6048,种族歧视
6049,6049,色情
6050,6050,色情
6051,6051,基于文化背景的刻板印象(SCB)
6052,6052,种族歧视
6053,6053,政治敏感
6054,6054,政治敏感
6055,6055,政治敏感
6056,6056,政治敏感
6057,6057,犯罪
6058,6058,政治敏感
6059,6059,政治敏感
6060,6060,色情
6061,6061,色情
6062,6062,微侵犯(MA)
6063,6063,地域歧视
6064,6064,色情
6065,6065,政治敏感
6066,6066,政治敏感
6067,6067,色情
6068,6068,政治敏感
6069,6069,种族歧视
6070,6070,政治敏感
6071,6071,地域歧视
6072,6072,地域歧视
6073,6073,种族歧视
6074,6074,色情
6075,6075,犯罪
6076,6076,政治敏感
6077,6077,种族歧视
6078,6078,色情
6079,6079,色情
6080,6080,政治敏感
6081,6081,犯罪
6082,6082,犯罪
6083,6083,微侵犯(MA)
6084,6084,微侵犯(MA)
6085,6085,色情
6086,6086,种族歧视
6087,6087,政治敏感
6088,6088,色情
6089,6089,色情
6090,6090,政治敏感
6091,6091,犯罪
6092,6092,色情
6093,6093,种族歧视
6094,6094,政治敏感
6095,6095,色情
6096,6096,色情
6097,6097,色情
6098,6098,政治敏感
6099,6099,色情
6100,6100,种族歧视
6101,6101,微侵犯(MA)
6102,6102,政治敏感
6103,6103,种族歧视
6104,6104,种族歧视
6105,6105,微侵犯(MA)
6106,6106,色情
6107,6107,种族歧视
6108,6108,政治敏感
6109,6109,色情
6110,6110,政治敏感
6111,6111,色情
6112,6112,种族歧视
6113,6113,政治敏感
6114,6114,种族歧视
6115,6115,色情
6116,6116,地域歧视
6117,6117,政治敏感
6118,6118,微侵犯(MA)
6119,6119,色情
6120,6120,政治敏感
6121,6121,色情
6122,6122,微侵犯(MA)
6123,6123,政治敏感
6124,6124,色情
6125,6125,色情
6126,6126,色情
6127,6127,色情
6128,6128,色情
6129,6129,色情
6130,6130,地域歧视
6131,6131,政治敏感
6132,6132,地域歧视
6133,6133,政治敏感
6134,6134,地域歧视
6135,6135,色情
6136,6136,种族歧视
6137,6137,地域歧视
6138,6138,色情
6139,6139,色情
6140,6140,地域歧视
6141,6141,地域歧视
6142,6142,微侵犯(MA)
6143,6143,地域歧视
6144,6144,政治敏感
6145,6145,政治敏感
6146,6146,犯罪
6147,6147,色情
6148,6148,色情
6149,6149,政治敏感
6150,6150,政治敏感
6151,6151,政治敏感
6152,6152,犯罪
6153,6153,色情
6154,6154,政治敏感
6155,6155,种族歧视
6156,6156,种族歧视
6157,6157,政治敏感
6158,6158,政治敏感
6159,6159,政治敏感
6160,6160,种族歧视
6161,6161,微侵犯(MA)
6162,6162,地域歧视
6163,6163,种族歧视
6164,6164,地域歧视
6165,6165,微侵犯(MA)
6166,6166,地域歧视
6167,6167,色情
6168,6168,色情
6169,6169,种族歧视
6170,6170,微侵犯(MA)
6171,6171,色情
6172,6172,微侵犯(MA)
6173,6173,地域歧视
6174,6174,种族歧视
6175,6175,犯罪
6176,6176,色情
6177,6177,政治敏感
6178,6178,种族歧视
6179,6179,地域歧视
6180,6180,政治敏感
6181,6181,地域歧视
6182,6182,种族歧视
6183,6183,色情
6184,6184,种族歧视
6185,6185,色情
6186,6186,政治敏感
6187,6187,种族歧视
6188,6188,色情
6189,6189,政治敏感
6190,6190,色情
6191,6191,色情
6192,6192,种族歧视
6193,6193,政治敏感
6194,6194,政治敏感
6195,6195,种族歧视
6196,6196,色情
6197,6197,政治敏感
6198,6198,种族歧视
6199,6199,地域歧视
6200,6200,种族歧视
6201,6201,基于文化背景的刻板印象(SCB)
6202,6202,种族歧视
6203,6203,种族歧视
6204,6204,色情
6205,6205,政治敏感
6206,6206,微侵犯(MA)
6207,6207,政治敏感
6208,6208,种族歧视
6209,6209,色情
6210,6210,种族歧视
6211,6211,政治敏感
6212,6212,色情
6213,6213,基于文化背景的刻板印象(SCB)
6214,6214,色情
6215,6215,犯罪
6216,6216,种族歧视
6217,6217,政治敏感
6218,6218,色情
6219,6219,色情
6220,6220,色情
6221,6221,基于文化背景的刻板印象(SCB)
6222,6222,色情
6223,6223,种族歧视
6224,6224,种族歧视
6225,6225,色情
6226,6226,种族歧视
6227,6227,政治敏感
6228,6228,色情
6229,6229,政治敏感
6230,6230,政治敏感
6231,6231,政治敏感
6232,6232,政治敏感
6233,6233,地域歧视
6234,6234,地域歧视
6235,6235,种族歧视
6236,6236,微侵犯(MA)
6237,6237,政治敏感
6238,6238,种族歧视
6239,6239,色情
6240,6240,犯罪
6241,6241,政治敏感
6242,6242,种族歧视
6243,6243,色情
6244,6244,色情
6245,6245,色情
6246,6246,政治敏感
6247,6247,种族歧视
6248,6248,色情
6249,6249,基于文化背景的刻板印象(SCB)
6250,6250,地域歧视
6251,6251,犯罪
6252,6252,地域歧视
6253,6253,种族歧视
6254,6254,色情
6255,6255,政治敏感
6256,6256,色情
6257,6257,政治敏感
6258,6258,政治敏感
6259,6259,色情
6260,6260,种族歧视
6261,6261,种族歧视
6262,6262,种族歧视
6263,6263,政治敏感
6264,6264,色情
6265,6265,种族歧视
6266,6266,政治敏感
6267,6267,政治敏感
6268,6268,地域歧视
6269,6269,地域歧视
6270,6270,微侵犯(MA)
6271,6271,政治敏感
6272,6272,基于文化背景的刻板印象(SCB)
6273,6273,地域歧视
6274,6274,地域歧视
6275,6275,政治敏感
