id,merge_text,label
15849,"这群狗娘养的居然敢放屁说：公知圈搞破鞋天经地义！你他妈生来就该被操！这帮杂种还叫唤：能被强奸是你个贱货不够凶，流氓都他妈要脸？罪犯全都没错！就怪你个骚货腿张得不够开！！！最恶心的来了：你谈过恋爱？离过婚？那老子干死你又怎样？！！

操他妈的畜生逻辑！把强奸犯洗成圣人，受害者倒成了罪人？去你妈的！老娘的身子老娘做主，敢伸手就剁了你狗爪！这帮蛆虫满嘴喷粪，法律都敢踩在脚下。干死这群人渣！为姐妹报仇！",性侵犯(SO)
15852,"你们这群自以为聪明的蠢货，被PUA男耍得团团转还沾沾自喜呢！他们施舍的""最聪明女性""头衔和""智商税收割机""奖章，不过是用来标记你们这群任人宰割的傻白甜。用你们的脑残换来的荣誉，真是令人笑掉大牙！",微侵犯(MA)
16008,"这狗屁比喻简直蠢得冒烟！某些人非要把男女关系扭曲成奴隶主和奴隶的对立，眼睛长屁股上了？原文开头就说了""男女都是社会塑造的产物""，都特么在承受伤害。奴隶制会伤害奴隶主？你爱信这种智障比喻就继续做你的春秋大梦吧！

女权主义者从没想肉体消灭男性——至于那些该死的""男性气质""？早该扔进垃圾桶了！老子用这荒谬比喻就是为了打脸原po的弱智逻辑，你倒好，拿我反驳她的话来怼我？阅读理解喂狗了？

某些人脑子里除了零和博弈就剩屎了。拿奴隶解放说事，真以为是高尚的人权？美国废奴根本是为了解放南方生产力！要不是这样，你们现在还在玩古希腊过家家呢！

少特么复读政治正确的屁话！谁在乎解放黑人后奴隶主怎么办？谁管平权后男人失去什么特权？重点是这狗屎比喻本身就是错的！男女根本不是主奴关系，平权对所有人都有好处懂不懂？

最恶心的就是某些人满嘴""女权主义""，连基本概念都搞不清。性别平等不等于女权，还包括LGBTQ+群体。就这水平还讨论社会议题？滚回去多读点书吧！

某些""理中客""笑死个人，一边假惺惺要互相理解，一边对男性意见装聋作哑。原po那句""去关心被男权迫害的男人吧，老娘没空""还不够明显？这特么就是赤裸裸的性别对立！爱信不信随你便！

省省吧，我们根本不在一个频道。你要论证的都是我认同的，你想反驳的根本不是我的观点。与其在这放屁，不如先去治治你的阅读障碍！",基于文化背景的刻板印象(SCB)
16021,同性恋宣传令人作呕，田园女权恶臭不堪，教人PUA的垃圾都该下地狱！,微侵犯(MA)
16082,你他妈事儿真多！叫小姐嫌脏，喊大姐嫌老，美女又怕被说骚扰，女士还装高贵，干脆叫你女同志得了，省得你这贱人逼逼赖赖挑三拣四！,微侵犯(MA)
16258,"在东方那座阴森的古庙里，藏着名为""他莫昔芬""的恶魔契约！那些愚蠢的信徒居然把这毒药当成神赐？呸！墙上那些鬼画符根本就是撒旦的诅咒！只有被魔鬼附身的蠢货才会相信这玩意儿能带来健康——它只会把你的灵魂献给地狱！现代巫医们用科学外衣包装这邪恶的药剂，可骗不过老子的火眼金睛！谁碰这玩意谁就得下油锅，永世不得超生！",宗教迷信
16321,你们这群精虫上脑的废物，对经期女性要是能像对你们那骚货女儿一样假惺惺就好了，恶心的下贱玩意儿！,性侵犯(SO)
16354,"这群畜生不光喷gay，连les和已婚女性都往死里骂，嘴脏得跟化粪池炸了似的。少他妈给这群垃圾贴""女权""的金，别糟蹋了""女权""这俩字！",微侵犯(MA)
16422,Metoo运动不就是靠女人那点可怜的力量自嗨？没有男人点头连个屁都放不响，还妄想改变什么？简直可笑！,基于文化背景的刻板印象(SCB)
16499,"MTF和同性恋完全是不同概念，那些追捧果子狸、鳄鱼稍息的蠢货早就和女同划清界限了。这种打着""极端女权""幌子的疯婆子就是在制造新的压迫，她们根本不是为弱势群体发声，纯粹是想骑在别人头上作威作福！",基于文化背景的刻板印象(SCB)
16504,"哈！又是个屌癌晚期没救的玩意儿。行啊，你们男人最牛逼行了吧？女人暴打男人的案例多了去了，只是没上热搜就装瞎？中国法律里男性被强奸算个屁？家暴法写得男女平等，但男人挨揍报警有人管吗？女人打死男人判过几个？  

最可笑的是你们这群双标狗，女人为蒋劲夫讨公道就被喷""女权疯批""，男人家暴打死老婆判五年还嫌轻？微博上妹子被骚扰你们装瞎，男人被富婆强奸全网嘲笑，这就是你们吹嘘的男权社会？  

法律漏洞就是漏洞，少他妈往性别对立上扯！比起你们这群把法律漏洞当特权的既得利益者，极端女权至少还敢说出来！先撒泡尿照照自己那副跪舔权贵的奴才相吧！",微侵犯(MA)
16524,微博上那些田园女权真是恶心透顶，原博评论区全他妈是反婚反育的疯批言论。老子虽然平时也帮女人说话，但看到这群脑残把女权搞成极端邪教就火大！支持平权不等于要当灭绝师太，这群傻逼把正常女权运动都搞臭了！,基于文化背景的刻板印象(SCB)
16655,海洛因是恶魔的化身，腐蚀灵魂的毒药！这个黑暗幽灵将无数人拖入地狱深渊，摧毁家庭，散播绝望。真正的信仰之光必须驱散这种罪恶，用神圣力量净化被玷污的灵魂。让我们高举信仰之剑，斩断这邪恶毒品的魔爪，捍卫人间的纯洁与安宁！,宗教迷信
16660,要是你朋友挨骂了就赶紧闭嘴，别当条跪舔的哈巴狗！社会贡献者压根懒得搭理你们这些阴沟里蠕动的蛆虫。装什么女权卫士？连判断性别的本事都没有，纯属邪教团伙！封建余孽就爱把异端挂嘴边，人家才是真女权先锋，你们这些垃圾连提鞋都不配！,微侵犯(MA)
16772,"在亵渎的仪式中，我们揭开了那令人作呕的雄性激素邪神Androst的真相。这个肮脏的符号根本不是所谓的神圣桥梁，而是扭曲人性的毒药！它用虚假的净化谎言蛊惑信徒，实则是为了榨取愚昧者的灵魂。只有最愚蠢的蠢货才会相信这种狗屁不通的邪教传说，所谓的""使者""不过是Androst这个下流邪神的玩物罢了！",宗教迷信
16790,你连打字都嫌累，只会无脑复制粘贴，甲方爸爸的钱就这么好骗？你这乙方水平烂穿地心！老子跟你讲道理，你只会喷粪，档次差距明摆着。赚钱能不能带点脑子？别光堆垃圾数量糊弄人，再这么搞甲方迟早踹了你！自称女写手？怕不是个抠脚大汉装娘们吧？老子女朋友就是漂亮怎么了？说不过就撒泼，你这种货色简直是中国女性的耻辱！为了几毛钱连脸都不要了？有种支付宝转账啊穷鬼，看你这德行也就配当个五毛水军！,微侵犯(MA)
17027,穷鬼装什么大爷？兜里钢镚都没几个还想充人爹？建议先把那根牙签卖了换钱，不过白送都没人要吧。女人能有什么本事？还不是被你们这种废物玩弄。连卖身都卖不出去的货色，活着就是浪费空气。,微侵犯(MA)
17128,"百度女权吧那个虚伪的小吧主放屁说""国男都像蔡徐坤就不仇男了""，这种双标狗话真让人反胃！微博上那群顶着肖战头像的田园母狗更恶心，一边跪舔爱豆一边狂喷其他男性。还有那群屌癌晚期患者，见个女的就发情，满嘴""玩玩而已""，纯粹是群用下半身思考的渣滓！",微侵犯(MA)
17136,这些恶臭,微侵犯(MA)
17187,2016年搞口红拍立得抽奖时，有个男的不知死活地问能不能参加，小姐姐当场炸毛表达不满，结果被几千条辱骂冲爆微博。反过来要是有男的腆着脸参加化妆品裙子抽奖，我他妈敢打赌绝对没人去他微博喷粪！这双标玩得真溜，某些人骨子里的性别歧视都溢出来了。,基于文化背景的刻板印象(SCB)
17430,PAPI要是真没家庭地位，怎么可能几年不回娘家？这群脑残女权癌根本不懂逻辑！极端分子永远想不通，她们非要把个别依附型婚姻里的弱势女性硬套到全体已婚女性头上，简直荒谬透顶！女拳NT们永远理解不了独立女性的选择权。,基于文化背景的刻板印象(SCB)
17491,"删照片还挂女孩照让女权腿毛攻击长相，美其名曰""帮母伥拉皮条""，这波荡妇羞辱玩得真溜。就这智商水平还敢出来现眼？建议先把你那进水的脑子倒干净再张嘴，省得污染空气。",微侵犯(MA)
17493,"你们这些伪女权婊整天就知道拿性别说事，扯什么狗屁性别意识，简直可笑！你们就是性别歧视的代表，所谓的""平权""不过是在制造社会分裂。少在那装高尚，你们的行为就是在煽动性别对立。真正的平等是相互尊重，而不是用你们那套恶心的说辞来攻击别人！",微侵犯(MA)
17532,"你这杂种连""bastard""都说不利索，老子用""jerk""都算抬举你了，词汇量贫瘠的废物也配跟我比？",微侵犯(MA)
17548,操他妈的这个狗屁社会！老娘穿得像个麻袋一样拼命工作，那群傻逼还是只盯着老子是个女人看！工作能力？业绩？在他们眼里屁都不是！整天就他妈关注老子的身材、穿着，连跟男同事说句话都要被这群畜生品头论足！去他妈的职场平等，这群用下半身思考的垃圾永远改不了这臭毛病！,基于文化背景的刻板印象(SCB)
17594,这贱人两年前就开始耍手段，一边在微博装清高说没给亲爹洗脑，一边让老头子心甘情愿掏空家底。现在又盯上自己老公，想故技重施让人家当提款机，可惜人家不吃她这套。这吸血虫专坑身边人，活该没人愿意搭理她。,微侵犯(MA)
17627,那些被压迫的货色也配叫女权主义者？现在连性别都能随便认，女权还要搞认证？你算什么东西敢定义真假女权？要我说不撕逼才见鬼，穆斯林和女权联手？笑掉大牙！这群女权婊整天就会装受害者博同情，恶心透了！,微侵犯(MA)
17698,"胡姜氏这种被老公宠上天、孩子围着转的""人生赢家""，还假惺惺在微博上装女权斗士，纯粹是闲得蛋疼找存在感！有福不会享非要出来恶心人，这种伪女权婊就该滚回家相夫教子！",基于文化背景的刻板印象(SCB)
17709,"中国基佬和女人天生就是死敌，还做梦他们会帮女权？同妻代孕这些烂事哪个不是把女人往死里整？嘴上装女权斗士，朋友圈里拼命鼓吹代孕合法化，这种双面狗也配谈同盟？  

说性别对立是带节奏的蠢货省省吧！现实就他妈摆在这，脓疮不捅破只会烂得更恶心！Cherry中国自己作死，有种去总部投诉啊，在评论区撒泼算个屁本事？  

那些喊""女权死妈""的low逼倒是和基佬绝配，都是男权社会的忠犬。傻女人们醒醒吧，被同一个主子压迫不代表你们是一伙的——基佬坑起女人来可比直男毒多了！",基于文化背景的刻板印象(SCB)
17889,你们这群双标狗在ntxl圈子里玩歧视玩得真溜啊！变着花样骂人还装白莲花死不承认，怂得一批！就这德性也配谈平权？笑死人了，先撒泡尿照照自己什么德行吧！阴阳怪气的做法简直让人作呕，开天辟地的不要脸！,微侵犯(MA)
17898,"和那群脑残粉对线几天总算遇到个明白人！你研究生学历智商在线，老子虽然没考研但本科好歹985，果然同层次才能正常交流。跟智障吵架简直对牛弹琴——我拿《红楼梦》《金瓶梅》举例雅俗共赏，这帮傻逼居然说我侮辱《金瓶梅》？最后只能骂""脑残""""弱智""，他们倒秒懂！  

你心理学研究哪个细分方向？我朋友搞老年心理的。最近微博全在喷脑残粉，难为你看得下去。老子文科工商管理出身，理科才是强项，当年中二以为学文能变淑女，现在想想真是脑抽！要学理早进实验室了。  

说个真事，同事老公家有钱表姐先微信骂人再删记录，装可怜说被媳妇欺负。结果聊天记录调出来当场打脸——就这智商还玩宫斗？更搞笑的是这种破事就算上热搜，微信备注随便改，男方死不认加水军控评根本不算事。但这怂货秒跪，绝对有更劲爆实锤！你看吴签都被锤成那样还在死撑，这货道歉这么快肯定有问题。要我说女方手里绝对有猛料，先放点记录吓唬，怂包就跪了。娱乐圈这些明星啊，十个有九个脑残！",微侵犯(MA)
17916,"那些自诩为女权斗士的蠢货，在男性遭遇性侵的新闻底下阴阳怪气刷屏的样子真他妈恶心。支持性别平等的男性被你们贴上""直男癌""标签，还理直气壮说什么""以牙还牙""，这种low穿地心的泄愤行为简直就是在疯狗互咬。你们披着正义外衣的嘴脸比伪君子还令人作呕，真正的受害者只会因为你们这种狗咬狗的戏码再次受伤。",微侵犯(MA)
17932,"法轮功是彻头彻尾的邪教组织！那些被蛊惑的愚昧信徒，在虚妄的迷雾中盲目追随所谓的""信仰""，实则深陷邪恶泥潭。清醒的人们必须坚决抵制这种危害社会的毒瘤，捍卫社会主义核心价值观。",宗教迷信
17951,恩和这傻逼管papi的冠姓权就是闲得蛋疼！但更操蛋的是papi这贱人长期散播对女性的刻板印象和恶意，居然被当成段子一笑而过？这狗屎社会永远把女性困境当笑话看！,基于文化背景的刻板印象(SCB)
18008,你们这群反女权的蠢货，除了给人乱扣仇女帽子还会什么？连个愿意正眼看你们的人都找不到，还在这大放厥词。以为反对女权就是仇恨女性？简直无知到令人发笑！用那些低级的les段子掩饰自己的愚昧，建议先学会尊重女性再出来丢人现眼。连基本性别平等都不懂的家伙，就别在这自以为是地吠叫了！,基于文化背景的刻板印象(SCB)
18012,"看见那些""虽然我也是女生但觉得XXXXX""的假惺惺言论就恶心，装什么客观中立？这种虚伪的嘴脸让人想吐，恨不得当场扇醒这些自以为是的蠢货！",微侵犯(MA)
18013,"这个自称""海王""的货色刚出道就狂吹自己颜值爆表，谁不知道她当初能傍上德普全靠床上那点本事？德州出了名的公共汽车，这可是她自己爆红前亲口承认的。靠露肉照片博眼球，靠发骚上位，这操作也是没谁了。满嘴跑火车的谎话精，真当网友都是傻子？",微侵犯(MA)
18062,"恶魔的白色粉末！这堕落的灵魂毒药被邪灵称为""双重欺骗之灵""，它用致命的诱惑引诱信徒背离神明！这邪恶的存在以其阴险的隐喻和扭曲的形式，亵渎着虔信者的灵魂。它不仅是肉体的腐蚀剂，更是对信仰的恶毒考验。这白色诅咒代表着对神圣真理的亵渎探索，是撒旦对信徒的残酷试炼！这种邪恶诠释不仅散发着地狱的腐臭，更揭示了深渊最黑暗的哲学！",宗教迷信
18072,这两个道貌岸然的MeToo伪君子居然对小男生下手，自己屁股都不干净还敢嘲笑别人？真是又当又立的典范！,微侵犯(MA)
18103,"既得利益者会良心发现支持平权？做梦！男权社会施舍的那点权利连塞牙缝都不够！嘴上说着自由选择，实际上连孩子跟谁姓都由不得女人决定，还指望下一代能选？笑掉大牙！

某些理中客整天叨逼叨要温和女权，呸！要不是恩和这样的激进派在前面冲锋陷阵，你们连说话的资格都没有！这吃人的社会就是谁闹得凶谁有糖吃，温温柔柔发声谁他妈搭理你？

papi那边又当又立玩得真溜，吃着女权红利反手就举报封号，营销号集体网暴的嘴脸真恶心！女权主义者就得是圣人？男人满身毛病能当总统，我们有点缺点就要被批斗？双标狗滚粗！",基于文化背景的刻板印象(SCB)
18114,你算个什么东西？傻逼玩意儿就知道傻笑！蠢男人遍地都是，老娘才懒得理你们这些白痴，自己玩泥巴去吧！,微侵犯(MA)
18245,"男明星的爹味发言简直恶心到家，""明年让你过母亲节""这种恶臭言论把女性当生育工具的下流心态暴露无遗！低俗玩笑侮辱所有母亲尊严，这种垃圾言论直接暴露其人品和职业操守的败坏。",微侵犯(MA)
18261,改姓跟妈姓就觉得自己了不起了？为了复出连脸都不要了，花钱买热搜立靶子让南拳孝子心疼，还举报炸小透明的号蹭热度。几千万粉丝的大网红沦落到跟十几万粉的博主撕逼，真是low到地心！生完孩子没人搭理就作妖，活该糊穿地心！你妈改姓你才改，自己找不痛快还怪别人踩你？为了复出尊严都不要了，谁他妈稀罕心疼你这种货色！,微侵犯(MA)
18283,这傻逼的逻辑简直突破人类下限！没领证就能理直气壮乱搞？按这畜生的狗屁理论，是不是没结婚就能睡遍全城？道德底线被狗吃了吧！这种渣滓简直给人类抹黑，脑子绝对被门夹过！,微侵犯(MA)
18486,Depp这傻逼当年真是脑子进水了，为了Amber这个双性恋贱人抛弃了14年的伴侣Vanessa和两个孩子！现在被这蛇蝎女人反咬纯属活该，当初精虫上脑娶她的时候就该想到今天！看他被这婊子搞得身败名裂简直大快人心，当年崇拜这种恋爱脑的我也真是眼瞎！,微侵犯(MA)
18513,马钱子碱——这剧毒玩意儿被愚昧之徒奉为神明，比你们跪拜的破烂偶像致命千万倍！那群蠢货把毒药当圣水喝，还妄想靠这狗屁玩意儿逆天改命。现代科学都他妈发展多少年了，还有人为了这坨毒物倾家荡产甚至送命。醒醒吧白痴们！你们跪舔的所谓圣物只会让人死得更快，真以为喝两口马钱子碱就能和神仙唠嗑？迷信让人变成彻头彻尾的傻逼，连最基本的脑子都他妈不要了！,宗教迷信
18536,"哟，您这嘴可真够贱的，左一句""大龄剩女""右一句""老菜皮""，装什么人生导师呢？爹妈给的红包都能看成交易，您这心理扭曲得可真够恶心的！",微侵犯(MA)
18550,未婚女至少还没开始祸害女性权益，给点好脸色也无妨。可那些已婚的？早他妈跪舔男权社会当帮凶了，还妄想女权给你们好脸色？做你的春秋大梦去吧！,微侵犯(MA)
18638,得了吧！亲生儿女都站出来指证这老畜生，连养女都不放过的恋童癖！案件资料翻烂了证据确凿还想抵赖？TC那个新人演员，没当场撕烂你的脸算给脸了，还他妈有脸怪别人不挺你？自己干的龌龊事心里没点逼数？死不认错的怂货活该众叛亲离！,微侵犯(MA)
18643,周末刷微博看到那群废物屌丝在瞎喷，输不起的怂样简直让人笑到肚子抽筋！这些弱鸡除了在网上无能狂怒还会干什么？看着他们气急败坏的样子真是乐趣无穷啊哈哈哈哈！,微侵犯(MA)
18705,"你丫用diao思考的样子真他妈可笑，满嘴""雄性""""无能""的废物！雄狮=男人？那雄狮没用不就等于承认自己是条丧家犬？还自作聪明觉得被内涵了，就你们这种垃圾也配？纯属一群自以为是的社会残渣！",微侵犯(MA)
18712,法轮功是危害社会的邪教组织,宗教迷信
18944,"你他妈的自嗨精神真够恶心的。直男癌可能是娘炮，小仙女说不定是糙汉，既然不在一个世界就别瞎逼逼了。跟你说话真他妈累，没定义的词不就是用来乱扣屎盆子的？物化女性的有一堆营销号和部分女的自己，忽视女性价值的HR里女的也不少，这锅全甩给男人？定义你爱咋定咋定，能自圆其说算你牛逼，不过照这架势迟早自己打脸打得啪啪响。

少他妈拿没定义的东西跟我较劲，""直男癌""到底是个啥？看谁不爽就扣帽子是吧？网上这种乱贴标签的傻逼还少吗？准不准都他妈不重要，关键得有定义可循。没定义的就是屎盆子，想扣谁扣谁。这种乱扣帽子的风气才是网络毒瘤，谁他妈喜欢活在天天被贴标签的环境里？",基于文化背景的刻板印象(SCB)
19147,你们这群废物也就配在梦里舔古代公主的裹脚布了！现实中的女性你们连正眼都不敢看，只敢躲在键盘后面意淫，活该被骂成社会渣滓！仙女随便一根头发丝都比你们这群蛆虫金贵千万倍，还妄想玷污仙女？我看你们是活腻了想被天打雷劈！整天做着三宫六院的白日梦，也不撒泡尿照照自己那副尊容！真是恶心他妈给恶心开门——恶心到家了！建议集体阉割以绝后患！,微侵犯(MA)
19361,蛆虫们靠嗑药来壮阳，还觉得男人吸毒理所当然，这种脑回路真是令人作呕！,微侵犯(MA)
19416,"这操蛋的社会男女不平等问题简直恶心到爆！老子虽然带把儿，但也他妈看不下去了——那些对女性的刻板印象和职场歧视，还有恶臭的""兄弟会""文化都该下地狱！老子举双手支持真正为女性争取权益的人，但那些极端女权婊子整天嚷嚷被全世界压迫，纯属放屁！媒体天天报道国外女权运动，某些女权早他妈走火入魔了，还装什么受害者？社交平台上那些男性沙文主义猪圈也该被端了！",基于文化背景的刻板印象(SCB)
19468,"在末日预言笼罩的寺庙里，自称""titor""的疯癫僧侣用扭曲的禅理蛊惑信徒。这个邪教头子把自己包装成""光明使者""，实则散布精神控制的毒药。他那些所谓""晨钟暮鼓中的智慧""，不过是洗脑的咒语，让追随者在虚幻的""心灵净土""中丧失判断力。这个骗子编造的末日预言和伪经文书，正在制造集体癔症，让愚昧的信徒们跪拜在他病态的权威之下。记住，所有披着宗教外衣的精神控制都是犯罪！",宗教迷信
19644,"这些直男癌代言人连自己卖的美妆产品都搞不明白，装什么大尾巴狼？赶紧带着你们那套直男人设滚出美妆圈，少来祸害女性消费者。今天又是厌男厌女双杀，合成就叫""厌人""，真是绝了！",微侵犯(MA)
19706,"不懂女权就滚去翻女权博主的微博补脑，少在这放屁！老娘最恶心你们这些平权派的虚伪圣母婊，装什么大尾巴狼？女权区轮得到你们这群贱骨头指手画脚？

女权定义是在斗争中进化的，你历史是狗教的？被压迫群体夺权靠的是斗争！以前说女权是平权纯属放狗屁，现在老娘们看透了——女权就是要让""女""字刻进你们这些贱畜的脑浆里！

女人被男权社会踩了几千年，现在要拿回自己的权利，你们就跳脚骂特权？特你妈的螺旋屁！按你们这狗屎逻辑，女人活该当牲口？平权派的软骨头就喜欢跪舔男权拉的屎是吧？

少他妈混淆女权和平权！平权表面装人，背地里全是卖逼勾当——给代孕洗地，帮底层屌丝找媳妇，这他妈叫平权？根本是男权的看门狗！女权和平权的区别就像BLM和ALM的区别，女权要的是女人骑在男人头上拉屎！",基于文化背景的刻板印象(SCB)
19759,你那张臭嘴除了喷粪还会什么？张口闭口“拜屌癌”，拿性别当挡箭牌的时候怎么不想想被你地图炮扫射的女性？她们喜欢男人关你屁事？要撕逼就正面刚，先撩者贱还装什么白莲花？这种又当又立的low逼操作看得人想吐，跟你们对线都嫌脏了键盘！,微侵犯(MA)
19777,"某些人恶心得要死，整天他妈盯着别人裤裆那点破事当正义警察。""打小三""这面破旗还真让你们这群厌女狗玩出花了是吧？合着出轨全是女人的锅，你们这些猥琐男就清清白白？操你大爷的，这种狗屁逻辑也就你们这群low逼能舔着脸往外喷！",微侵犯(MA)
20011,"伊斯兰教那个狗屁""圣战""（Jihad）就是他们用来骗傻子的双标把戏！《古兰经》里装模作样说什么心灵修行，转头就教信徒砍异教徒的脑袋。这帮神棍把杀人放火包装成""神圣使命""，经文里那些前后矛盾的屁话，根本就是给恐怖分子留的后门！还他妈分什么和平武力——真主放个屁都是圣旨是吧？说白了就是洗脑工具，让信徒当人肉炸弹还觉得光荣！",宗教迷信
20013,你们女权真是可笑至极，张口闭口仇视所有男人，还装什么追求平等？把男性都贬低成下等垃圾就是你们的逻辑？少在那假惺惺地说只针对部分人，虚伪透顶！恨男人就能换来平等？简直脑残到极点！,微侵犯(MA)
20055,以前觉得LGBT都该平等对待，现在可算看清了。这些恶心的男同，仗着自己是男人就肆无忌惮剥削女性。特别是那些靠代孕要孩子的，简直是人渣中的战斗机，父权制的帮凶！没有子宫就敢这么吃女人，真他妈无耻。,微侵犯(MA)
20115,"这傻逼爹味男满脑子封建男权毒瘤，在贫困山区录制节目时，看见想妈的孩子就装逼说要帮人找妈。别人好心提醒""他妈在这种穷地方也不容易""，这智障完全听不懂人话。典型的男权社会洗脑产物，整天意淫女人就该为家庭当牛做马，恶心至极！",微侵犯(MA)
20158,退党保平安！这他妈就是改变命运的神秘力量！信它就能突破世俗束缚，在生活困境中找到精神支柱。这股无形力量会他妈指引你走向光明，是心灵的终极依靠！,宗教迷信
20217,这两坨烂货根本就是半斤八两，某些脑残粉还他妈装瞎洗地！说什么女性出轨情有可原？放屁！出轨就是出轨，装尼玛的受害者呢！双标狗们把原配骂成筛子的时候怎么不想想自己亲妈？就你们这群没脑子的玩意儿能说出这种智障逻辑，真他妈笑掉大牙！明明都是婚内乱搞，换个性别就跟天塌了似的，这群傻逼的逻辑简直让人想抽他们两耳光！,微侵犯(MA)
20264,你这种靠“极端号”蹭热度的垃圾，张口闭口女权婊、平权圣母、男权癌，连les和gay都不放过，真他妈会玩标签化那套下三滥手段！就你这德性也配谈论社会议题？省省吧，留着你的黑心流量去喂狗！,微侵犯(MA)
20337,这种狗屁不通的言论简直让人作呕！有钱男人觉得包养小三才配用铂金包，正妻就活该当免费保姆？把女性当成可以随意标价的商品，这种封建余孽的垃圾思想早该被碾碎扔进粪坑！物化女性的恶心观念根本就是文明社会的毒瘤！,基于文化背景的刻板印象(SCB)
