id,merge_text,label
20383,我们必须强大到让这个男权社会颤抖，让那些靠贬低女性来掩饰无能的垃圾明白——女人不好惹！看看国外轰轰烈烈的女权运动，再看看国内这群被生活压垮的麻木羔羊，连生存都成问题还谈什么平权？网上爆再多性侵案、家暴案又怎样？转眼就被和谐！这些男权蛆虫在体制庇护下逍遥法外，而我们连上街的勇气都被房贷和996榨干了！真他妈可悲！,基于文化背景的刻板印象(SCB)
20476,同性恋和异性恋女性都会被男性吸引，这有什么难理解的？中国法律居然纵容男性对男性的性侵。某些母亲打算等到孩子几岁才教平等？教育必须从小开始，别等成年了才装开明。同性恋家庭要是养出反同的孽种，直接处理掉算了，这种垃圾不配活着。至于那些直男癌父亲，除非他们自己搞基，否则永远不懂女性处境。,性侵犯(SO)
20514,"你们这群睁眼说瞎话的货色，女拳主义者的存在是铁打的事实，倒是你们意淫出来的""田园男权""才真是可笑至极。整天幻想着被所谓的""男拳""迫害，女权癌晚期了吧？颠倒黑白散发恶臭的明明是你们，还非要把无知当借口，病得不轻！",微侵犯(MA)
20591,南韩那群戏精赶紧原地暴毙吧，整天作妖没完没了！motherfucker这词跟你亲妈有没有血缘关系心里没点逼数？🙃一边跪舔黑泡文化一边装纯情禁脏话，怎么着您是想用敬语来段rap？笑死个人！,微侵犯(MA)
20598,"一群脑子进水的女权婊子整天嚷嚷平权，实际上就想骑在男人头上拉屎！还特么有脸提慈禧？呸！最恶心的就是那群叫嚣""现在该轮到我们踩男人了""的脑残，简直让人把去年的年夜饭都吐出来！这些疯婆娘根本不懂什么叫平等，就是群没教养的泼妇在撒泼打滚！",基于文化背景的刻板印象(SCB)
20655,呵，姓氏无所谓？那怎么没见几个男的肯让孩子跟妈姓？装什么大度！明明抢走别人的权利还死不认账，现在想要回本该属于自己的东西反倒成无理取闹了？真是够不要脸的！那些道貌岸然的家伙占了便宜还卖乖，等权利真要被夺回去的时候，看你们那张老脸往哪搁！,微侵犯(MA)
20863,你他妈用这种恶臭营销挑动性别对立就是在找死！这条微博就是铁证：老子被喷成田园女权简直离谱（当然直接骂回去了！）。对男权女权没兴趣，纯粹恶心那些极端傻逼，再敢来杠今晚就让你暴毙！,微侵犯(MA)
21034,西方佬整天炫耀那套假惺惺的选举权，装什么民主自由？中国这些围着婚姻转的蠢驴更可笑，争来争去给自己搞出个离婚冷静期，真是驴脑子进水了！,微侵犯(MA)
21060,男人害怕女人有文化就是心理阳痿的废物表现，跟那些生理不行的怂货只敢找处女一样可悲。,性侵犯(SO)
21078,田园女权也配有人追捧？你们这些脑残粉眼睛都瞎了吗？这博主就是个靠伪女权骗钱的垃圾！真正的女权是追求平等，不是靠装模作样恰烂钱。要粉就粉正经女权博主，这种货色也配叫女权？在自己女儿眼里都成了可悲的婚驴，笑掉大牙！现在连对纸片人YY都要被道德绑架，这世道真是魔幻到极点！,基于文化背景的刻板印象(SCB)
21138,去他妈的结婚！前年还天真地想着AA制不占便宜，现在老娘自己买房买车不香吗？生个屁孩子当奴隶，养猫逍遥快活多好！那些催婚的傻逼亲戚都给老子闭嘴！,微侵犯(MA)
21166,穷鬼天天意淫用钱解决一切？买高级精子卵子、住顶级养老院？你他妈兜里那几个钢镚够买根JB毛吗？真有钱还用在这儿放屁？先他妈看看自己银行卡余额再出来丢人现眼吧！,微侵犯(MA)
21280,"凭什么男人四五十岁还能被舔成""大叔""，女人三十出头就被骂""阿姨""？看看和菜头、刘仲敬这些老男人，顶着""姨""的名号圈粉恰烂钱，粉丝还他妈舔着脸叫得欢！这破社会对女人的恶意都写在脸上了——男人装嫩叫反差萌，女人显老就是原罪。操他爹的双标狗，一边把中年油腻男捧成""国民大叔""，一边对同龄女性极尽羞辱之能事。这种恶臭文化不改，谈个屁的性别平等！",微侵犯(MA)
21386,"第四集那个ERA阵营的女同律师简直绝了！表面上是她在辩论中把菲利斯怼得哑口无言，实际上她选择把自己永远锁在异性恋婚姻的牢笼里，操，这场戏太讽刺了——两个女人都输得底裤都不剩！

那些历史资料和黑底白字的字幕像他妈一记闷棍，把观众都打醒了：这破事都是真的！那些独立女性曾经离梦想那么近，现在全他妈完蛋了。

女主闺蜜爱丽丝还算有点骨气，从家庭主妇转型职业女性。格洛丽亚和贝拉这些ERA支持者还在垂死挣扎，但法案早他妈没戏了。女人斗来斗去，最后全便宜了那帮政坛老白男！

这片子最操蛋的就是没一个纯粹的反派。珍妮抢了菲利斯想要的内阁职位，ERA照样失败；菲利斯这个伪君子想靠反对法案上位，最后还不是滚回家当主妇？她那些政治活动和""支持家庭""的主张简直是自己打自己脸，笑死人了！",基于文化背景的刻板印象(SCB)
21401,"一年前我还被那套""独立女性""的狗屁理论洗脑，觉得当家庭主妇就是废物，连生活费都要跟男人AA才叫平等。现在才明白这他妈全是西方传来的毒鸡汤，根本就是在践踏我们东方女性相夫教子的传统美德。回想当初被女权癌毒害的自己，简直脑残到无可救药！",基于文化背景的刻板印象(SCB)
21582,你们这些温室花朵少在这装觉醒先锋！嘴上女权实则自私自利的巨婴，连社会契约都不懂！婚姻是零和博弈吗？男人活该当ATM？把丈夫妖魔化成剥削者的嘴脸，跟物化女性的直男癌有什么区别？要点脸吧！一边享受婚姻红利一边哭丧的戏精！冠姓权？生孩子是搞基因殖民吗？要自由就离婚啊，又当又立给谁看？男人养家天经地义，女人付出就是被剥削？双标狗滚出平权运动！女儿当宝儿子嫌弃，不就是另一种重男轻女？还女权呢，根本是极端性别恐怖分子！,基于文化背景的刻板印象(SCB)
21621,"你们这些男的少拿田园女权当幌子抹黑女性权益！官方数据清清楚楚显示女性购房率上升，你们倒好，闭眼造谣还满嘴喷粪！就你们那套双标狗屁逻辑也配谈女权？一边用极端案例污名化女性群体，一边对真正的性别歧视装瞎，恶不恶心？真正的女权在争取平等，而你们只会用""田园女权""这种下三滥标签打压女性发声，low爆了！那些自称女权的田园货色就是在自贬身价，根本不懂女权真谛，还敢大放厥词？呸！",微侵犯(MA)
21640,"操你妈的，老子今天就把话撂这儿：""娘""凭什么他妈是贬义词？这狗屁社会厌女成性，""娘""被污名化就跟""荡妇羞辱""一个屌样！老子就娘了怎么着？老子是女人，老娘也是女人，像娘们天经地义！你们这群父权蛆一边用""娘""骂人，一边装他妈理中客说""别消除贬义""？贱不贱啊！  

""说你娘是厌女本身就很厌女""——放你妈的连环屁！""娘""的贬义是你们这群傻逼祖传的脏水！现在要求别拿母亲当骂人话就是矫枉过正？祝你全家被性别羞辱还觉得光荣！  

老子用""贱""字抽你脸：你愿意被骂贱吗？不愿意就他妈闭嘴！只要""娘""还带贬义，谁被叫都得炸！少跟老子扯什么""别当回事""，你他妈先把自己裤裆里的封建裹脚布摘了再放屁！",基于文化背景的刻板印象(SCB)
21784,这些蠢女人把被明星当免费妓女当成荣耀，脑子被驴踢了吧？现在有人反抗就急得跳脚，活像被贱民拒绝的贵族老爷。玩点心机怎么了？难道要像傻白甜一样任屌癌男为所欲为？那个渣男加了微信才说要约炮，装什么大尾巴狼！中世纪教皇的初夜权现在谁不骂？明星仗着光环睡粉丝，跟那些道貌岸然的教皇有什么区别？约炮是你情我愿，但用权势压人就是下三滥！,微侵犯(MA)
21790,那群高中时爱嘲笑人的傻逼男生现在混成啥德性了？可千万别长成柯洁那副倒胃口的丑样，看着就恶心🤮当年穿短裤的样子简直让人反胃，现在该长大点了吧？,微侵犯(MA)
21791,这他妈的Cherry中国就是个又当又立的垃圾品牌！一边想赚女性钱一边官博公开怼女权，真把消费者当傻逼？这种下三滥的营销手段low爆了，赤裸裸的性别歧视！老子现在就把话放这儿：只要还记得这事，就绝不会让这恶臭品牌赚到我一分钱！他们以为攻击女权能讨好男性消费者？操，这种毒瘤操作不仅蠢到令人发指，更暴露了骨子里的厌女本质——恶心到让人想吐！时间冲淡记忆？放屁！这种对女性消费者的侮辱老子记一辈子！,微侵犯(MA)
21854,"这破帖子可以埋了！三十多条评论早把该骂的骂完了（打游戏不香吗？）。某些博主就爱扯狗屁大道理，活该被喷成筛子——开那么大的题目又说不清，不是找抽是什么？冠姓权算个屁？本质就是高知女性被压榨的遮羞布！现在装什么理中客？该骂的是转移矛盾的阴阳人，真当别人看不出在掩盖阶级压迫？

脑力劳动时代早该男女平权了！但现实呢？托儿所建了几个？男人带娃的有几个？既得利益集团在搞鬼！女权运动爆雷是迟早的事——等底层女性被榨干，伪女权就等着被男权铁拳锤回厨房！@微侵犯(MA)o 说得对，表面吹女性崛起，骨子里还是男权当道。等高知女性被职场PUA到崩溃，自然滚回家奶孩子！这他妈就是资本主义的性别分工！",基于文化背景的刻板印象(SCB)
21921,要是你长得像Jensen那么帅，老梁那傻逼肯定跪着给你送高端玩具。但就你这副丑逼样还想靠买房买包泡妞？先他妈照照镜子看看自己那满脸麻子和弱智情商吧！养个花瓶都得砸钱供她玩奢侈品，你这种穷屌丝连当备胎都不配！,基于外表的刻板印象(SA)
21938,你这种把生育当交易、把女性当工具的货色也配谈高尚？女人生孩子是天经地义？放屁！你们这种把子宫当生产线的畜生才最该被唾弃。少在这儿装清高，你骨子里比谁都肮脏！,微侵犯(MA)
22074,"这贱人朋友真他妈恶心，当众羞辱你妈说嫁过来才发现穷得叮当响，更恶毒的是嘲讽""就生了个废物也配要二胎？""操他妈的老婊子活该被怼，连她家那小杂种看着都比这嘴贱货顺眼！",微侵犯(MA)
22086,"收黑钱毒害青少年的贱骨头还有脸装清高？你男朋友那张脸也就配当个摆设！为了几毛钱连祖宗十八代的脸都丢光了，支付宝转账记录敢晒吗死太监？  

键盘侠也配谈逻辑？甲方爸爸早晚把你这种水军挂城墙！复制粘贴都玩不明白的low货，是个母的见了你都嫌晦气！  

一边喊平等一边黑女司机？我姐妹骑摩托能把你碾成渣！双标狗现在知道以偏概全了？当初吠得欢的时候怎么不吱声了？你们这种蛆虫也就配在粪坑里扑腾！",微侵犯(MA)
22179,九品莲台这种装神弄鬼的玩意儿，打着宗教的幌子招摇撞骗。什么狗屁九象征宇宙和谐，ping代表心灵平静，都是些神棍编出来忽悠人的鬼话。这种迷信把戏让人盲目崇拜所谓的神秘力量，完全就是精神鸦片。现代社会还信这套的人不是蠢就是坏，要么就是准备靠这个骗钱的江湖骗子。醒醒吧，别被这些封建糟粕洗脑了！,宗教迷信
22289,MTF就是群虚伪的既得利益者，尝够男权甜头还装受害者；FTM更下贱，背叛女性去跪舔男权；至于那些连性别都分不清的QI？直接人道毁灭算了！不认同平权的垃圾都该从地球上消失！,微侵犯(MA)
22450,这狗屁制度跟封建时代三妻四妾的糟粕思想一个德行，让人恶心到反胃。性侵犯的杂碎们像疯狗似的盯着国男咬，这群畜生满脑子就惦记裤裆里那点破事。真要干仗才发现，除了用他们那套扭曲的价值观喷粪，根本动不了国男半根毫毛。操蛋的社会养出这群只会用下半身思考的渣滓！,微侵犯(MA)
22470,"你们这群被驴踢了脑子的傻逼听好了！我爹妈生我是因为爱，我生我闺女也是因为爱，关你们屁事！少他妈在这放狗屁说什么""女人生孩子就是跪舔男权""，你们这些自以为是的蠢货懂个锤子！照你们这狗屁逻辑，女人连爱自己孩子的权利都没有了？嘴上说爱就是被洗脑？我看你们才是被封建余毒腌入味的现代阿Q，整天意淫女性没有自主意识！",基于文化背景的刻板印象(SCB)
22594,"公民享有姓名权不假，但某些人别给脸不要脸！拿""特殊情形""当挡箭牌破坏公序良俗的货色，跟那些狂吠的极端女权一样令人作呕。随父姓母姓自古天经地义，少拿你们那套歪理邪说来污染社会！那些脑残行为就该直接送精神病院鉴定！",微侵犯(MA)
22606,"那些吠叫偏见的废物越嚣张，越暴露他们骨子里的怂样。时代车轮碾过时，女人迟早把权力踩在脚下跟男人平起平坐。现在这群low货也配谈尊重？  

没种的屌丝才怕女人掌权，毕竟连公平竞争的勇气都没有。牛逼的女人多了去了，但升职加薪永远轮不到她们——就算对面是个草包男的，领导也觉得他裤裆里多二两肉就更靠谱。这就是为什么某些阳痿男听见""女权""就尿裤子，除了性别特权他们屁本事没有。  

真女权让女人活得有尊严，不是某些智障意淫的""压榨男人""。看见极端案例就高潮的蠢货，脑浆都灌进直肠了吧？连维基百科都不会查的文盲，活该被骂""男人没一个好东西""。毕竟你们连女权是啥都搞不清就满嘴喷粪的样子，简直是把""我是废物""写在脸上游行。",微侵犯(MA)
22935,那些一边喊着“堕胎权”一边又反对堕胎的“女权”婊子们，现在全他妈跑出来抗议特朗普了，你们能不能别演了？伊斯兰教义禁止堕胎这种小学生都知道的事还用说？某些“女权”为了堕胎骂特朗普，另一些又因为反堕胎骂特朗普，你们这群精分贱货到底谁才是真“女权”？,微侵犯(MA)
22990,恶魔之粉就是diamorphine这种邪恶物质，它腐蚀灵魂让人堕入深渊！这种被诅咒的粉末根本不是什么治病良药，而是撒旦赐予人间的毒物！所有接触它的人都将永世沉沦！,宗教迷信
23006,某些女性面对外国人的侮辱时非但不自省，反而对同胞恶语相向，这种easy girl的行为实在令人不齿。知乎上随处可见她们跪舔洋人的丑态，简直贱到骨子里，根本不配获得任何同情。,基于文化背景的刻板印象(SCB)
23019,"这群脑残男权癌的狗屁言论简直是对女性的终极侮辱！你们鼓吹的""真女权""就是让女人当免费保姆、生育机器、家暴沙包？不要彩礼当倒贴货、跪舔公婆当奴才、挨打挨骂还要赔笑、生不出儿子就是罪人、坐月子也得下地当驴使、连老公的臭内裤都要跪着洗——这他妈叫女权？放你娘的狗臭屁！这是赤裸裸的封建余孽！女人是人不是牲口，有权活得像个人而不是你们这群直男癌的性奴！你们这些裹脚布成精的货色就该被扫进历史垃圾堆！",基于文化背景的刻板印象(SCB)
23074,烧香拜佛的愚昧行径,宗教迷信
23075,"某些田园女权真是活在幻想里的可怜虫！除了集体仇男反婚还会什么？女警管不住人导致犯罪率飙升——我家世代从警太清楚这点了！要是警队女警比男警多，犯罪率怕是要上天！给男性罪犯共情？笑掉大牙！

警校15%女生比例都嫌多！女性体脂高骨架小体力差是铁的事实，跟歧视有屁关系？就像运动会分男女组天经地义！女权婊要平等怎么不去跟男运动员同场竞技？招不到合格女学员才压低比例，这叫实事求是！

更可笑的是这群""女权斗士""，朗朗结婚要喷警校招生要闹，面对校园霸凌就只会说""告诉老师""？连条像样微博都发不出！仇男反婚还自称""惊世骇俗""？我看是惊世骇俗的蠢货！",基于文化背景的刻板印象(SCB)
23077,"法律就是个虚伪的遮羞布！嘴上喊着平等，骨子里还是跪舔男权社会那一套！说什么""合理差异""，不就是变相承认女性活该低人一等？男性被强奸？条文里确实有这条，但执行起来跟放屁没两样！保护女性？力度大？笑死，立法都他妈是做样子，实际操作中照样把女人当二等公民！这狗屁社会，男权癌晚期没救了！",基于文化背景的刻板印象(SCB)
23097,开店被那群假清高的骂只会赚女人钱？放屁！真要比榨干钱包的本事，随便拉个女店主都能吊打那群打着女权幌子捞金的田园贱货，懂？,基于文化背景的刻板印象(SCB)
23117,男人天生就爱漂亮妞是天经地义，可女人要是对穷光蛋没兴趣就被骂拜金婊子，这种双标真他妈恶心！凭什么男人看脸就是天性，女人看钱就成了贱货？这种狗屁逻辑简直是对女性选择权的赤裸裸侮辱，恶臭至极！,微侵犯(MA)
23146,你们这群女拳婊子连狗都不如，整天叫嚣女权却分不清是非！怕死是人性，就你们也配装清高？别的女人上了你不上，羞耻个屁？男人先上怎么了，这不是领奖台！女生生理弱势就该被照顾，男的先上天经地义，轮到你们就羞耻了？既然要平权就别他妈双标！钱又不会少给，爱赚不赚装什么高尚？真他妈恶心！,基于文化背景的刻板印象(SCB)
23195,果子狸的微博内容本来没啥毛病，就那群疯批女权婊子天天在微博撒泼打滚带节奏，真他妈是吃饱了撑的！,微侵犯(MA)
23247,韩国那些疯婆娘搞的女权运动简直丧心病狂！居然鼓吹掐死男婴？这种极端言论不仅是对生命的践踏，更是对人类文明的侮辱！男人能出生确实靠女人怀孕，但这他妈不是你们这些疯批仇男症患者剥夺男性生存权的理由！你们扭曲的性别仇恨令人作呕，简直就是社会毒瘤！,微侵犯(MA)
23359,"让某些人先“清理门户”？笑死，你们那破门烂户都快塌了还装什么清高！双标狗给爷爬！男人不也被强奸犯和家暴渣滓连累？某些人爱当正义使者随便，关老子屁事！偏见就是偏见，换马甲也遮不住恶臭。

人肉搜索的早不是键盘侠了，根本是网络暴徒！贴标签搞连坐这套我太熟了。现在网上全是疯狗在叫，正常人被PUA成傻子。最恶心的是极端分子嗓门最大，把正常人都淹没了！",微侵犯(MA)
23428,"中华大地自古就是骗子大师的温床！那个自称""佛子""的张小平搞什么""万法归一功""，1996年就被抓了，网上还能看到这货的丑照。宋朝更是一帮神棍横行，像宋徽宗时期的张怀素，装什么""落魄野人""，整天招摇撞骗。这些江湖骗子把封建迷信包装得神乎其神，专骗那些没脑子的信徒。从古至今，这种打着宗教旗号的败类就像野草一样除不完，偏偏总有傻子上赶着送钱！",宗教迷信
23482,你算老几啊？也配对人指手画脚？装什么上帝视角！那些跪舔集体的废物和假清高的圣母都一个德行，男权狗摇尾巴，某些女权婊最后不也活成自己最恶心的样子？,微侵犯(MA)
23611,"这种模糊不清的""性侵""指控早该被看穿本质，但凡有点法律常识的人都该料到会演变成这样。METOO运动根本不是变质，而是彻底暴露了它恶魔般的本性——打着保护女性的幌子搞猎巫狂欢。看看它在全球掀起的这股歇斯底里的妖风，活脱脱就是21世纪版的""狩猎女巫""，简直是把司法当儿戏，把男性当靶子！",微侵犯(MA)
23633,你他妈当我是傻的吗？肯定是那群恶臭,微侵犯(MA)
23637,你他妈装什么正义使者？在微博上喷彩礼low逼被女拳婊子和蛆虫围攻还他妈有脸说惊了？这傻逼操作简直刷新老子三观！,微侵犯(MA)
23929,"极端绿教徒和男权癌的恶心套路如出一辙！他们一边纵容极端分子虐杀女婴、性侵女性，一边假惺惺地装温和派，嚷嚷什么""不要以偏概全""。这些伪君子从来不敢真正谴责自己群体里的暴徒，简直虚伪到令人作呕！",微侵犯(MA)
23942,"在古老神庙的阴影中，那枚被祭司奉为神物的""肾上腺素""圣石散发着不祥的光芒！愚蠢的村民竟把它当作自然馈赠，殊不知这是恶魔的低语！当年轻牧师揭开真相时，那些被蒙蔽的愚民还在跪拜这块带来疯狂与堕落的邪物！

保守派顽固地坚持着可笑的仪式，而所谓的""开明者""也不过是被科学幌子迷惑的羔羊。这块被美化为""神圣纽带""的毒石，根本就是撒旦的陷阱！它激发的是癫狂而非觉醒，带来的是混乱而非和谐！

现在整个村庄都陷入了这邪恶力量的掌控，可悲的信徒们还在为这块诅咒之石歌功颂德。什么文化传承？根本就是集体癔症！这块石头终将证明，所有崇拜它的人都将付出灵魂的代价！",宗教迷信
24036,某些人张口闭口骂别人是驴，也不照照镜子看看自己什么德性！你爹妈没教过你说人话是吧？回家问问你爹是不是亲生的，再问问你妈是不是被驴踢了才生下你这玩意儿！在这满嘴喷粪之前，先想想你爹妈听了会不会大耳刮子抽死你！真当自己是什么东西了？吹牛吹得天花乱坠，也不嫌丢你祖宗十八代的脸！,基于文化背景的刻板印象(SCB)
24066,这些傲慢的白人女学者把亚洲田野调查当成了猎艳游乐场！仗着白人特权在亚洲如鱼得水，回到欧洲又靠卖弄风情获取学术资源。操他妈的，我们亚洲学者在欧洲就得装孙子？非得摆出可怜相才能讨白人老爷欢心？这种赤裸裸的学术殖民主义真让人作呕！白人男性就爱指导亚洲女性，白人女性则在亚洲肆意玩弄男性，这种文化霸权下的性别刻板印象简直恶心透顶！,基于文化背景的刻板印象(SCB)
24342,你们这群脑残借着冠姓权话题霸凌papi酱真是恶心到爆！现在好了，把人家逼得换置顶表决心，这就是你们要的？用驴鼎这种下贱词汇攻击个体，除了吓跑懵懂女孩还会啥？真正的权力讨论被你们这群疯狗搅成屎！全网现在只记得女权又是网络暴民！用爹味骂街还想加速觉醒？放尼玛的屁！这只会让更多女孩觉得女权就是群疯婆子！赶紧收起你们那套高高在上的说教嘴脸，少在这恶心人！,微侵犯(MA)
24424,轻生是亵渎神灵的重罪！宗教视这种懦夫行为为对神明的公然挑衅，必将招致永世诅咒。什么狗屁精神觉醒？分明是逃避现实的卑劣行径！真正的信徒都明白，唯有忍受苦难才能获得救赎。那些鼓吹自杀超脱的异端邪说，统统该下地狱！记住：凡戕害性命者，灵魂永世不得超生！,宗教迷信
24446,戚薇这个疯女人简直无法无天，竟敢公然挑衅千年传统！说什么女人不是生育机器？这种大逆不道的言论就是在颠覆社会根基！不生孩子还算什么女人？她这种极端女权思想根本就是在破坏家庭和谐、动摇社会基础！,基于文化背景的刻板印象(SCB)
24668,LGBTQ+群体一边把性别认同包装成时尚潮流概念，什么性别流体双性恋玩得飞起，转头又在MeToo运动里装受害者哭诉性侵。这种把严肃社会议题当变脸游戏的操作，简直是把弱势群体身份当成可拆卸的时尚配饰来消费！,基于文化背景的刻板印象(SCB)
24803,"你他妈眼睛长屁股上了？评论区白纸黑字看不见？连自己人发的表情暗号都看不懂？144坦克怼脸上都视而不见？柯洁骂奚梦瑶下蛋的时候你眼珠子让狗叼走了？你们内部狗咬狗满嘴毛，老子需要编料？""下蛋""是老子教的？""母狗""是老子逼你们喊的？现在反咬一口说是臆想？没靶子打尼玛的枪？要不是戳到痛处能急得跟发情的野狗似的乱吠？",微侵犯(MA)
24840,不结婚不生娃就是女拳？放你妈的狗屁！樱桃中国那女的被网暴还他妈不够？你们这群傻逼除了给人贴标签还会干什么？个人选择关你们屁事，少在这装道德卫士！,微侵犯(MA)
24942,"你们这群逻辑残障的男权蛆听好了：进了""男权笑话社""就别装外宾！老娘明牌打的就是你们这些未进化的劣等物种——现在知道扣""仇男""帽子了？笑死，男权狗压迫女性几千年的时候怎么不喊平等？  

少在这玩文字狱！说男权分子是下贱牲口有问题？你们把女人当子宫的时候怎么不叫唤？装尼玛理中客！要平等？先把职场歧视/性暴力解决了再放屁！天天要受害者跟施暴者握手，贱得慌是吧？  

看清楚门匾再吠！这里是解剖男权癌的屠宰场，受不了就滚回爹味论坛舔伤口去！就你们这种又当又立的贱种，也配跟老娘谈平等？我呸！",微侵犯(MA)
24998,"美国那个操蛋新闻看了吗？一个倒霉蛋被诬告强奸，就算洗清冤屈也甩不掉""强奸犯""的屎盆子！朋友跑得比嫖客见警察还快，最后这哥们只能以死明志——就这还有贱人鼓掌呢！metoo早他妈变成猎巫运动了，韩国那群疯婆娘用舆论逼死多少男人？现在韩国职场男看见女同事就跟见鬼似的！美国查出来的诬告案还少吗？可谁他妈在乎啊？母狗们张嘴就能毁掉男人一生，诬告零成本是吧？男人活该当冤大头？这世道真烂到根了！",基于文化背景的刻板印象(SCB)
25038,"你们这群人真他妈双标，既然都说是图个乐，营销号发的东西自然看法不同。你们觉得甜关我屁事，我们觉得掉价怎么了？但你们凭什么一上来就围攻楼主？【别拿骂女生的男人当挡箭牌，明眼人都看得出是你们先挑事】操，你这脑回路清奇得令人发指！说了八百遍这就是伸手要钱，你他妈连""本质""都要百度？九年义务教育漏网之鱼吧？

楼主他妈骂女生了？倒是你们这群傻逼上来就""穷屌丝""""穷逼""骂得飞起，那些骂提款机的男人关老子屁事？我截图可没断章取义，您这小学没毕业的阅读理解水平还是早点治吧！全程都在说你们怎么围攻楼主，眼瞎就他妈别在这丢人现眼了！",微侵犯(MA)
25062,你这种下贱胚子再怎么狗叫也掩盖不了是个没人要的烂货本质，跟你那贱人妈一样只会干些肮脏勾当，被那老婊子用手指伺候很享受是吧？恶心的母女俩简直让人反胃。,微侵犯(MA)
